Ereignisdatum,Meldungsdatum,Freigabedatum,Kanton,Tierart,Seuchenname,Serotyp,Season
29.08.25,04.09.25,04.09.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
29.08.25,04.09.25,04.09.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
29.08.25,04.09.25,04.09.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
29.08.25,05.09.25,05.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
29.08.25,05.09.25,05.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
29.08.25,08.09.25,08.09.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
29.08.25,08.09.25,08.09.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
29.08.25,09.09.25,09.09.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
29.08.25,27.10.25,27.10.25,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,02.09.25,02.09.25,AR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,02.09.25,02.09.25,AR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,02.09.25,02.09.25,AR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,02.09.25,02.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,04.09.25,04.09.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,04.09.25,04.09.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,04.09.25,04.09.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,04.09.25,04.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,04.09.25,04.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
30.08.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
31.08.25,08.09.25,08.09.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,01.09.25,01.09.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
01.09.25,01.09.25,01.09.25,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
01.09.25,01.09.25,01.09.25,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,01.09.25,01.09.25,VS,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,01.09.25,01.09.25,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,01.09.25,01.09.25,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,01.09.25,01.09.25,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,01.09.25,01.09.25,FR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,01.09.25,01.09.25,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,02.09.25,02.09.25,AI,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,02.09.25,02.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,NE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,JU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,03.09.25,03.09.25,SO,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,ZG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Ziege,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,08.09.25,08.09.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
01.09.25,08.09.25,08.09.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
01.09.25,08.09.25,08.09.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,08.09.25,08.09.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,08.09.25,08.09.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,08.09.25,08.09.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,09.09.25,09.09.25,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
01.09.25,09.09.25,09.09.25,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
01.09.25,09.09.25,09.09.25,VD,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,09.09.25,09.09.25,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
01.09.25,12.09.25,12.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
01.09.25,08.10.25,08.10.25,GR,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
02.09.25,02.09.25,02.09.25,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,03.09.25,03.09.25,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,03.09.25,03.09.25,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,03.09.25,03.09.25,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,03.09.25,03.09.25,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,03.09.25,03.09.25,SO,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,04.09.25,04.09.25,ZG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,04.09.25,04.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,04.09.25,04.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,04.09.25,04.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,04.09.25,04.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,04.09.25,04.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,04.09.25,04.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,04.09.25,04.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,05.09.25,05.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,05.09.25,05.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,05.09.25,05.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,05.09.25,05.09.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,08.09.25,08.09.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,08.09.25,08.09.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,09.09.25,09.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,09.09.25,09.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,09.09.25,09.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,09.09.25,09.09.25,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
02.09.25,09.09.25,09.09.25,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
02.09.25,09.09.25,09.09.25,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
02.09.25,09.09.25,09.09.25,TI,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
02.09.25,09.09.25,09.09.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,09.09.25,09.09.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,09.09.25,09.09.25,VD,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,10.09.25,10.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,10.09.25,10.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,UR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,24.10.25,UR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,OW,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,OW,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,UR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,OW,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,OW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,NW,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,12.09.25,12.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
02.09.25,27.10.25,27.10.25,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,03.09.25,03.09.25,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,03.09.25,03.09.25,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,03.09.25,03.09.25,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,03.09.25,03.09.25,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,05.09.25,05.09.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,08.09.25,08.09.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,08.09.25,08.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,09.09.25,09.09.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,09.09.25,09.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,09.09.25,09.09.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,09.09.25,09.09.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,09.09.25,09.09.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,09.09.25,09.09.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,09.09.25,09.09.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,09.09.25,09.09.25,TI,Ziege,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
03.09.25,12.09.25,12.09.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,12.09.25,12.09.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,12.09.25,12.09.25,NW,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,12.09.25,12.09.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,12.09.25,12.09.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,12.09.25,12.09.25,UR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,17.09.25,17.09.25,UR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,09.10.25,09.10.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,09.10.25,09.10.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
03.09.25,09.10.25,09.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,AI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,AR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,AR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,AR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,NE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,NE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,FR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,04.09.25,04.09.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,05.09.25,05.09.25,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,05.09.25,05.09.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
04.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
04.09.25,05.09.25,05.09.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
