year,canton,diseasesGroup,diseases,species,count
2013,FR,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,1
2013,BS,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2013,BE,Diseases to be monitored,Echinococcosis,Dog,4
2013,GR,Diseases to be monitored,Campylobacteriosis,Cat,1
2013,SG,Diseases to be monitored,Neosporosis,Cattle,6
2013,AG,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
2013,UR,Diseases to be controlled,Salmonellosis,Sheep,1
2013,ZH,Diseases to be controlled,Salmonellosis,Snake,8
2013,FR,Diseases to be monitored,Cryptosporidiosis,Cattle,7
2013,GR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2013,VS,Eradicable diseases,Infectious haematopoietic necrosis,Fish,1
2013,VD,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2013,GR,Diseases to be monitored,Campylobacteriosis,Cattle,1
2013,NW,Diseases to be monitored,Enzootic abortion of ewes,Goat,3
2013,TG,Diseases to be controlled,American foulbrood of bees,Bees,2
2013,BE,Diseases to be monitored,Campylobacteriosis,Cat,2
2013,SG,Diseases to be controlled,Salmonellosis,Pig,1
2013,VD,Diseases to be controlled,Paratuberculosis,Cattle,13
2013,VS,Diseases to be controlled,Paratuberculosis,Sheep,1
2013,GR,Diseases to be monitored,Enzootic abortion of ewes,Sheep,16
2013,GR,Diseases to be monitored,Enzootic abortion of ewes,Goat,8
2013,TG,Diseases to be controlled,European foulbrood of bees,Bees,60
2013,BE,Diseases to be monitored,Cryptosporidiosis,Snake,1
2013,VS,Eradicable diseases,Tuberculosis / Mycobacteriosis,Cattle,1
2013,GR,Eradicable diseases,Infectious bovine rhinotracheitis/Infectious pustular vulvovaginitis,Cattle,1
2013,NE,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2013,LU,Diseases to be monitored,Listeriosis,Sheep,1
2013,VD,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,1
2013,SG,Diseases to be monitored,Yersiniosis,Cattle,1
2013,AI,Diseases to be controlled,European foulbrood of bees,Bees,1
2013,BE,Diseases to be controlled,Salmonellosis,Dog,1
2013,BE,Diseases to be controlled,Paratuberculosis,Cattle,4
2013,BE,Diseases to be monitored,Blackleg,Cattle,1
2013,OW,Diseases to be controlled,European foulbrood of bees,Bees,7
2013,ZH,Diseases to be controlled,Salmonellosis,Lizard,3
2013,VS,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,1
2013,FR,Diseases to be controlled,Avian chlamydiosis,Pigeon,1
2013,FR,Highly contagious diseases,Newcastle disease,Other domestic bird,1
2013,SZ,Diseases to be controlled,European foulbrood of bees,Bees,3
2013,VS,Diseases to be monitored,Blackleg,Cattle,1
2013,VD,Diseases to be monitored,Campylobacteriosis,Cat,4
2013,TG,Diseases to be controlled,Leptospirosis,Cattle,1
2013,ZH,Diseases to be monitored,Enzootic abortion of ewes,Sheep,2
2013,VS,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2013,BE,Diseases to be controlled,Salmonellosis,Lizard,1
2013,BE,Diseases to be controlled,European foulbrood of bees,Bees,153
2013,LU,Diseases to be monitored,Campylobacteriosis,Pig,2
2013,FR,Diseases to be monitored,Blackleg,Cattle,1
2013,UR,Diseases to be controlled,European foulbrood of bees,Bees,3
2013,FR,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
2013,BE,Diseases to be monitored,Campylobacteriosis,Dog,12
2013,FR,Diseases to be monitored,Q fever (Coxiellosis),Sheep,1
2013,LU,Diseases to be controlled,American foulbrood of bees,Bees,1
2013,BE,Diseases to be monitored,Listeriosis,Cattle,2
2013,LU,Diseases to be monitored,Maedi-Visna,Goat,1
2013,TG,Diseases to be monitored,Yersiniosis,Cattle,1
2013,SZ,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2013,SG,Diseases to be monitored,Enzootic abortion of ewes,Goat,1
2013,OW,Diseases to be controlled,American foulbrood of bees,Bees,1
2013,GR,Diseases to be monitored,Q fever (Coxiellosis),Goat,4
2013,SO,Diseases to be monitored,Echinococcosis,Dog,1
2013,AI,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2013,TI,Diseases to be monitored,Enzootic abortion of ewes,Sheep,2
2013,BE,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,2
2013,FL,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2013,TI,Diseases to be monitored,Jaagsiekte (Pulmonary adenomatosis),Sheep,2
2013,SO,Diseases to be monitored,Cryptosporidiosis,Cattle,2
2013,FR,Diseases to be controlled,Salmonellosis,Snake,2
2013,BS,Diseases to be controlled,Salmonellosis,Snake,4
2013,SG,Diseases to be monitored,Campylobacteriosis,Dog,4
2013,VD,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2013,SG,Diseases to be controlled,Salmonellosis,Lizard,1
2013,SZ,Diseases to be monitored,Neosporosis,Cattle,2
2013,GR,Diseases to be controlled,Salmonella infection of poultry,Chicken,1
2013,SO,Diseases to be monitored,Campylobacteriosis,Cat,2
2013,GR,Diseases to be monitored,Listeriosis,Goat,1
2013,BL,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2013,BE,Diseases to be monitored,Toxoplasmosis,Other wild animal,1
2013,ZH,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,3
2013,SH,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2013,SO,Diseases to be controlled,Avian chlamydiosis,Pigeon,1
2013,JU,Diseases to be controlled,Paratuberculosis,Cattle,2
2013,FR,Diseases to be monitored,Cryptosporidiosis,Cat,1
2013,JU,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2013,AI,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2013,BE,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,2
2013,ZH,Diseases to be controlled,Salmonellosis,Horse,1
2013,FR,Diseases to be controlled,Salmonellosis,Lizard,1
2013,AR,Diseases to be controlled,European foulbrood of bees,Bees,3
2013,ZG,Diseases to be controlled,European foulbrood of bees,Bees,2
2013,AI,Diseases to be controlled,American foulbrood of bees,Bees,1
2013,BE,Diseases to be controlled,Salmonellosis,Snake,2
2013,AG,Diseases to be controlled,American foulbrood of bees,Bees,5
2013,SO,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,1
2013,LU,Diseases to be monitored,Campylobacteriosis,Dog,6
2013,VD,Diseases to be monitored,Blackleg,Cattle,1
2013,BS,Diseases to be controlled,Salmonellosis,Other zoo animal,1
2013,VD,Diseases to be monitored,Listeriosis,Cattle,2
2013,ZH,Diseases to be controlled,Salmonellosis,Other zoo animal,1
2013,GR,Diseases to be controlled,American foulbrood of bees,Bees,3
2013,SO,Diseases to be monitored,Echinococcosis,Fox,1
2013,BE,Diseases to be monitored,Q fever (Coxiellosis),Cattle,16
2013,FR,Diseases to be controlled,American foulbrood of bees,Bees,2
2013,BE,Diseases to be monitored,Yersiniosis,Dog,1
2013,TG,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,6
2013,GR,Diseases to be monitored,Neosporosis,Cattle,6
2013,BS,Diseases to be controlled,Crayfish plague,Crayfish,1
2013,BE,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,2
2013,SO,Diseases to be controlled,Salmonellosis,Lizard,1
2013,NE,Diseases to be monitored,Campylobacteriosis,Dog,1
2013,TI,Diseases to be monitored,Enzootic abortion of ewes,Goat,2
2013,VS,Diseases to be controlled,Paratuberculosis,Cattle,1
2013,AI,Diseases to be monitored,Neosporosis,Cattle,2
2013,VS,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,2
2013,LU,Diseases to be controlled,Salmonellosis,Dog,1
2013,BE,Diseases to be monitored,Maedi-Visna,Sheep,1
2013,FR,Diseases to be controlled,Actinobacillosis of pigs,Pig,5
2013,GE,Diseases to be controlled,European foulbrood of bees,Bees,2
2013,JU,Diseases to be monitored,Cryptosporidiosis,Cattle,4
2013,VD,Diseases to be monitored,Listeriosis,Goat,2
2013,SH,Diseases to be monitored,Campylobacteriosis,Dog,1
2013,GR,Diseases to be controlled,European foulbrood of bees,Bees,27
2013,SO,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2013,ZH,Diseases to be monitored,Campylobacteriosis,Dog,12
2013,SO,Diseases to be controlled,European foulbrood of bees,Bees,6
2013,AG,Diseases to be monitored,Maedi-Visna,Sheep,1
2013,SG,Diseases to be monitored,Jaagsiekte (Pulmonary adenomatosis),Sheep,1
2013,LU,Diseases to be monitored,Maedi-Visna,Sheep,1
2013,SO,Diseases to be monitored,Neosporosis,Cattle,2
2013,AG,Diseases to be controlled,Salmonellosis,Horse,1
2013,ZH,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,1
2013,LU,Diseases to be monitored,Neosporosis,Cattle,24
2013,TI,Diseases to be controlled,American foulbrood of bees,Bees,7
2013,VS,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,2
2013,LU,Diseases to be monitored,Enzootic abortion of ewes,Sheep,2
2013,NE,Diseases to be monitored,Cryptosporidiosis,Cattle,2
2013,SG,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2013,AR,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2013,FR,Diseases to be controlled,European foulbrood of bees,Bees,1
2013,LU,Diseases to be monitored,Enzootic abortion of ewes,Goat,1
2013,ZH,Diseases to be controlled,Salmonellosis,Dog,3
2013,AR,Eradicable diseases,Tuberculosis / Mycobacteriosis,Cattle,1
2013,AG,Diseases to be controlled,Salmonellosis,Cattle,9
2013,BL,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
2013,SG,Diseases to be controlled,Salmonellosis,Other wild animal,1
2013,SO,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
2013,BE,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2013,TG,Diseases to be monitored,Q fever (Coxiellosis),Cattle,2
2013,SG,Diseases to be monitored,Campylobacteriosis,Cat,1
2013,VD,Diseases to be monitored,Campylobacteriosis,Dog,8
2013,LU,Diseases to be controlled,Paratuberculosis,Cattle,3
2013,ZH,Diseases to be controlled,Salmonellosis,Cattle,4
2013,FR,Diseases to be monitored,Neosporosis,Cattle,3
2013,ZH,Diseases to be controlled,Paratuberculosis,Cattle,1
2013,SG,Diseases to be monitored,Q fever (Coxiellosis),Goat,2
2013,JU,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,2
2013,SG,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2013,SG,Diseases to be controlled,Salmonellosis,Cattle,1
2014,FR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,14
2014,AG,Diseases to be controlled,European foulbrood of bees,Bees,14
2014,FR,Diseases to be controlled,Paratuberculosis,Cattle,2
2014,BE,Diseases to be monitored,Q fever (Coxiellosis),Goat,1
2014,BE,Diseases to be monitored,Echinococcosis,Dog,3
2014,ZH,Diseases to be monitored,Campylobacteriosis,Dog,36
2014,LU,Diseases to be controlled,Salmonellosis,Dog,1
2014,NW,Diseases to be monitored,Enzootic abortion of ewes,Sheep,2
2014,GL,Diseases to be controlled,European foulbrood of bees,Bees,8
2014,LU,Diseases to be monitored,Yersiniosis,Monkey,1
2014,GE,Diseases to be monitored,Campylobacteriosis,Dog,3
2014,NE,Diseases to be monitored,Enzootic abortion of ewes,Goat,1
2014,AG,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2014,VS,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2014,SZ,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2014,AG,Diseases to be monitored,Neosporosis,Cattle,1
2014,VS,Diseases to be monitored,Jaagsiekte (Pulmonary adenomatosis),Sheep,1
2014,BE,Diseases to be monitored,Toxoplasmosis,Sheep,1
2014,ZH,Diseases to be monitored,Cryptosporidiosis,Dog,1
2014,LU,Diseases to be monitored,Listeriosis,Sheep,1
2014,GE,Diseases to be controlled,Salmonellosis,Cattle,1
2014,GR,Diseases to be monitored,Neosporosis,Goat,1
2014,ZH,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,8
2014,GR,Diseases to be controlled,European foulbrood of bees,Bees,35
2014,AG,Diseases to be controlled,Salmonellosis,Cattle,2
2014,SG,Diseases to be monitored,Jaagsiekte (Pulmonary adenomatosis),Sheep,2
2014,VD,Diseases to be monitored,Campylobacteriosis,Cattle,2
2014,TG,Diseases to be controlled,American foulbrood of bees,Bees,14
2014,BS,Diseases to be monitored,Tularemia,Monkey,1
2014,GR,Diseases to be monitored,Q fever (Coxiellosis),Goat,1
2014,ZH,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2014,AR,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2014,SZ,Diseases to be monitored,Neosporosis,Cattle,3
2014,BE,Diseases to be controlled,Avian chlamydiosis,Pigeon,1
2014,VS,Diseases to be controlled,Salmonellosis,Sheep,1
2014,LU,Diseases to be monitored,Maedi-Visna,Sheep,1
2014,SG,Diseases to be monitored,Listeriosis,Cattle,1
2014,GR,Diseases to be monitored,Enzootic abortion of ewes,Sheep,5
2014,NW,Eradicable diseases,Viral hemorrhagic septicemia,Fish,1
2014,VD,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,5
2014,FR,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,9
2014,JU,Diseases to be monitored,Campylobacteriosis,Cat,1
2014,FR,Diseases to be monitored,Blackleg,Cattle,1
2014,LU,Diseases to be monitored,Cryptosporidiosis,Cattle,1
2014,NE,Diseases to be controlled,Salmonellosis,Horse,1
2014,GL,Diseases to be monitored,Maedi-Visna,Sheep,1
2014,BE,Diseases to be monitored,Equine viral arteritis,Horse,1
2014,AI,Diseases to be controlled,Salmonellosis,Cattle,2
2014,ZH,Diseases to be controlled,Paratuberculosis,Cattle,2
2014,AR,Diseases to be monitored,Enzootic abortion of ewes,Sheep,2
2014,VD,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2014,SH,Diseases to be controlled,European foulbrood of bees,Bees,1
2014,NE,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2014,TG,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,5
2014,SG,Diseases to be monitored,Campylobacteriosis,Dog,1
2014,TG,Diseases to be monitored,Neosporosis,Cattle,2
2014,TG,Diseases to be controlled,European foulbrood of bees,Bees,51
2014,LU,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,3
2014,BE,Diseases to be monitored,Campylobacteriosis,Dog,14
2014,SO,Diseases to be monitored,Tularemia,Hare,3
2014,SG,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2014,SG,Diseases to be controlled,Paratuberculosis,Cattle,1
2014,ZH,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,2
2014,NE,Diseases to be controlled,Infectious pancreatic necrosis,Fish,1
2014,SZ,Diseases to be controlled,European foulbrood of bees,Bees,8
2014,BS,Diseases to be monitored,Yersiniosis,Monkey,1
2014,VD,Diseases to be controlled,Avian chlamydiosis,Pigeon,1
2014,NE,Diseases to be monitored,Listeriosis,Cattle,1
2014,SG,Eradicable diseases,Tuberculosis / Mycobacteriosis,Cattle,1
2014,GE,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
2014,BS,Diseases to be monitored,Campylobacteriosis,Monkey,2
2014,VS,Diseases to be monitored,Campylobacteriosis,Dog,4
2014,BE,Diseases to be monitored,Cryptosporidiosis,Cattle,5
2014,NE,Diseases to be controlled,Salmonellosis,Cat,1
2014,ZH,Diseases to be controlled,Salmonellosis,Cat,1
2014,TI,Diseases to be controlled,European foulbrood of bees,Bees,1
2014,NE,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2014,ZH,Diseases to be controlled,Salmonellosis,Snake,4
2014,SG,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,9
2014,VS,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,1
2014,JU,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,7
2014,ZH,Diseases to be monitored,Enzootic abortion of ewes,Goat,2
2014,VD,Diseases to be controlled,American foulbrood of bees,Bees,9
2014,LU,Diseases to be monitored,Neosporosis,Cattle,13
2014,SZ,Diseases to be monitored,Enzootic abortion of ewes,Sheep,3
2014,TI,Diseases to be controlled,American foulbrood of bees,Bees,4
2014,TI,Diseases to be monitored,Q fever (Coxiellosis),Sheep,1
2014,BE,Diseases to be controlled,Salmonellosis,Pigeon,1
2014,SH,Diseases to be controlled,Paratuberculosis,Cattle,3
2014,BE,Diseases to be controlled,Salmonellosis,Cattle,6
2014,VS,Diseases to be controlled,Salmonellosis,Cat,1
2014,SH,Diseases to be controlled,Salmonellosis,Pigeon,1
2014,TI,Diseases to be monitored,Enzootic abortion of ewes,Goat,1
2014,FR,Diseases to be monitored,Equine viral arteritis,Horse,1
2014,NE,Diseases to be controlled,Salmonellosis,Snake,2
2014,AG,Diseases to be controlled,Paratuberculosis,Cattle,1
2014,LU,Diseases to be monitored,Campylobacteriosis,Pig,1
2014,BE,Diseases to be monitored,Campylobacteriosis,Chicken,1
2014,JU,Diseases to be monitored,Enzootic abortion of ewes,Goat,1
2014,ZH,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2014,UR,Diseases to be controlled,European foulbrood of bees,Bees,3
2014,SO,Diseases to be monitored,Listeriosis,Goat,1
2014,AG,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2014,GR,Diseases to be monitored,Neosporosis,Cattle,1
2014,NE,Eradicable diseases,Infectious haematopoietic necrosis,Fish,1
2014,FL,Diseases to be controlled,European foulbrood of bees,Bees,2
2014,FR,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,7
2014,BE,Diseases to be monitored,Enzootic abortion of ewes,Goat,2
2014,LU,Diseases to be controlled,Salmonellosis,Cattle,6
2014,SG,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,1
2014,SZ,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2014,VS,Diseases to be controlled,European foulbrood of bees,Bees,11
2014,BS,Diseases to be controlled,Salmonellosis,Lizard,3
2014,VD,Eradicable diseases,Tuberculosis / Mycobacteriosis,Cat,1
2014,VS,Diseases to be monitored,Echinococcosis,Dog,1
2014,ZH,Diseases to be monitored,Equine viral arteritis,Horse,1
2014,GR,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,3
2014,UR,Diseases to be monitored,Enzootic abortion of ewes,Goat,2
2014,LU,Diseases to be controlled,Salmonella infection of poultry,Chicken,1
2014,GR,Diseases to be controlled,American foulbrood of bees,Bees,11
2014,LU,Eradicable diseases,Porcine reproductive and respiratory syndrome,Pig,1
2014,SG,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2014,SO,Diseases to be monitored,Cryptosporidiosis,Cattle,2
2014,BE,Diseases to be controlled,American foulbrood of bees,Bees,7
2014,SG,Diseases to be controlled,Salmonellosis,Sheep,1
2014,VD,Diseases to be monitored,Q fever (Coxiellosis),Goat,1
2014,SZ,Diseases to be monitored,Enzootic abortion of ewes,Goat,2
2014,LU,Diseases to be monitored,Neosporosis,Stag,3
2014,LU,Diseases to be monitored,Campylobacteriosis,Dog,20
2014,ZH,Diseases to be monitored,Cryptosporidiosis,Cattle,2
2014,VD,Diseases to be monitored,Trichinellosis,Lynx,2
2014,ZH,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,2
2014,ZH,Diseases to be controlled,American foulbrood of bees,Bees,8
2014,AR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2014,VD,Diseases to be monitored,Campylobacteriosis,Other wild animal,1
2014,BE,Diseases to be monitored,Listeriosis,Cattle,1
