id|type|date|page_count|link|info|meldung_id|publikation_id|erf_date|erf_user|mut_date|mut_user|version|Dates_erf_date|Dates_mut_date
1633|30|||https://bnnbreaking.com/lifestyle/food/raw-pork-consumption-spurs-streptococcus-suis-outbreak-in-thailand/|BNN News|1039||2024-01-11T08:26:22|84|2024-01-11T08:26:22|84|0|2024-01-11|2024-01-11
1634|10|11.01.2024|2|https://www.foodsafetynews.com/2024/01/scientists-uncover-salmonella-outbreak-linked-to-horse-meat/||1040|18|2024-01-12T06:33:33|84|2024-01-12T06:33:33|84|0|2024-01-12|2024-01-12
1635|20|||https://www.sciencedirect.com/science/article/pii/S0168160523003458#s0065||1040|11|2024-01-12T06:33:33|84|2024-01-12T06:33:33|84|0|2024-01-12|2024-01-12
1636|10|11.01.2024|7|https://www.frontiersin.org/articles/10.3389/ftox.2024.1323681/full||1041|498|2024-01-12T06:52:56|84|2024-01-12T06:52:56|84|0|2024-01-12|2024-01-12
1637|10|10.01.2024|10|https://link.springer.com/article/10.1007/s12560-023-09578-9||1042|46|2024-01-12T07:04:31|84|2024-01-12T07:04:31|84|0|2024-01-12|2024-01-12
1638|10|09.01.2024|10|https://link.springer.com/article/10.1007/s00003-023-01477-2||1043|201|2024-01-12T07:27:20|84|2024-01-12T07:27:20|84|0|2024-01-12|2024-01-12
1639|10|12.01.2024|15|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10786849/||1044|40|2024-01-15T06:48:50|84|2024-01-15T06:48:50|84|0|2024-01-15|2024-01-15
1640|10|14.01.2023|2|https://www.foodsafetynews.com/2024/01/large-campylobacter-and-sapovirus-outbreak-in-china-linked-to-water/||1045|18|2024-01-15T07:14:04|84|2024-01-15T07:14:04|84|0|2024-01-15|2024-01-15
1641|20|||https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.219||1045|499|2024-01-15T07:14:04|84|2024-01-15T07:14:04|84|0|2024-01-15|2024-01-15
1642|10|12.01.2024|1|https://www.foodsafetynews.com/2024/01/czech-controls-find-problems-with-olive-oil-and-meat-products/||1046|18|2024-01-15T07:26:33|84|2024-01-15T07:26:33|84|0|2024-01-15|2024-01-15
1643|30|||Ballif E. Multispecies Childcare: Child Veganism and the Reimagining of Health, Reproduction, and Gender in Switzerland. Med Anthropol. 2023 Aug 18;42(6):565-578. doi: 10.1080/01459740.2023.2240944. Epub 2023 Aug 1. PMID: 37526472.|Ballif E. Multispecies Childcare: Child Veganism and the Reimagining of Health, Reproduction, and Gender in Switzerland. Med Anthropol. 2023 Aug 18;42(6):565-578. doi: 10.1080/01459740.2023.2240944. Epub 2023 Aug 1. PMID: 37526472.|153||2024-01-15T11:34:19|84|2024-01-15T11:34:19|84|0|2024-01-15|2024-01-15
1644|30|||Ballif E. Multispecies Childcare: Child Veganism and the Reimagining of Health, Reproduction, and Gender in Switzerland. Med Anthropol. 2023 Aug 18;42(6):565-578. doi: 10.1080/01459740.2023.2240944. Epub 2023 Aug 1. PMID: 37526472.|Ballif E. Multispecies Childcare: Child Veganism and the Reimagining of Health, Reproduction, and Gender in Switzerland. Med Anthropol. 2023 Aug 18;42(6):565-578. doi: 10.1080/01459740.2023.2240944. Epub 2023 Aug 1. PMID: 37526472.|151||2024-01-15T11:34:58|84|2024-01-15T11:34:58|84|0|2024-01-15|2024-01-15
1645|30|||https://affidiajournal.com/en/us-consumer-organization-uncovers-widespread-presence-of-harmful-plasticizers-in-food-and-packaging|US consumer organization uncovers widespread presence of harmful plasticizers in food and packaging (January 2024)|891||2024-01-16T07:20:17|84|2024-01-16T07:20:17|84|0|2024-01-16|2024-01-16
1646|10|15.01.2024|1|https://affidiajournal.com/en/food-fraud-exposed-in-italy-chinese-vegan-snacks-found-with-infected-meat||1047|55|2024-01-16T07:24:58|84|2024-01-16T07:24:58|84|0|2024-01-16|2024-01-16
1647|10|10.01.2023|2|https://medicalxpress.com/news/2024-01-diet-childhood-linked-blood-vessel.html||1048|375|2024-01-16T07:39:45|932|2024-01-16T07:39:45|932|0|2024-01-16|2024-01-16
1648|20|||https://doi.org/10.1017/S0007114523002763||1048|248|2024-01-16T07:39:45|932|2024-01-16T07:39:45|932|0|2024-01-16|2024-01-16
1649|10|15.01.2024|10|https://www.frontiersin.org/articles/10.3389/fmicb.2024.1296372||1049|83|2024-01-16T07:43:58|84|2024-01-16T07:43:58|84|0|2024-01-16|2024-01-16
1650|10|15.01.2024|10|https://pubmed.ncbi.nlm.nih.gov/38220223/||1050|248|2024-01-16T07:54:15|84|2024-01-16T07:54:15|84|0|2024-01-16|2024-01-16
1651|10|15.01.2024|1|https://kswfoodmicro.com/||1051|20|2024-01-16T08:22:59|84|2024-01-16T08:22:59|84|0|2024-01-16|2024-01-16
1652|20|||https://www.cnnphilippines.com/regional/2024/1/14/gastroenteritis-cases-baguio-city-3000.html||1051|291|2024-01-16T08:22:59|84|2024-01-16T08:22:59|84|0|2024-01-16|2024-01-16
1653|10|06.01.2024|15|https://doi.org/10.1016/j.foodchem.2024.138445||1052|75|2024-01-17T07:24:43|932|2024-01-17T07:24:43|932|0|2024-01-17|2024-01-17
1654|10|06.01.2024|4|https://medicalxpress.com/news/2024-01-healthiest-lunch-choice.html||1053|375|2024-01-17T07:34:54|932|2024-01-17T07:34:54|932|0|2024-01-17|2024-01-17
1655|20|||https://doi.org/10.1097/JOM.0000000000002989||1053|500|2024-01-17T07:34:54|932|2024-01-17T07:34:54|932|0|2024-01-17|2024-01-17
1656|10|16.01.2024|1|https://affidiajournal.com/en/salmonella-s-resilience-usda-reveals-survival-strategies-in-food-processing||1054|55|2024-01-17T07:58:23|84|2024-01-17T07:58:23|84|0|2024-01-17|2024-01-17
1657|20|||https://www.ars.usda.gov/research/project?accnNo=441664||1054|73|2024-01-17T07:58:23|84|2024-01-17T07:58:23|84|0|2024-01-17|2024-01-17
1658|10|15.01.2024|1|https://www.foodpoisonjournal.com/food-poisoning-information/human-salmonella-outbreak-linked-to-dog-food/||1055|26|2024-01-17T08:35:25|84|2024-01-17T08:35:25|84|0|2024-01-17|2024-01-17
1659|20|||https://www.cdc.gov/salmonella/kiambu-11-23/details.html||1055|37|2024-01-17T08:35:25|84|2024-01-17T08:35:25|84|0|2024-01-17|2024-01-17
1660|10|12.01.2024|2|https://www.anthropocenemagazine.org/2024/01/were-over-freezing-our-food-turning-up-the-temperature-slightly-could-avoid-17-mt-of-co2/?utm_source=rss&utm_medium=rss&utm_campaign=were-over-freezing-our-food-turning-up-the-temperature-slightly-could-avoid-1||1056|129|2024-01-18T07:45:38|84|2024-01-18T07:45:38|84|0|2024-01-18|2024-01-18
1662|10|12.01.2024|15|https://www.sciencedirect.com/science/article/pii/S0362028X24000085||1057|100|2024-01-19T06:32:53|84|2024-01-19T06:32:53|84|0|2024-01-19|2024-01-19
1663|10|17.01.2024|6|https://www.theelephant.info/analysis/2024/01/17/the-trade-in-pesticides-a-toxic-double-standard/||1058|501|2024-01-19T07:05:29|84|2024-01-19T07:05:29|84|0|2024-01-19|2024-01-19
1664|10|18.01.2023|2|https://www.eurekalert.org/news-releases/1031383||1059|19|2024-01-19T07:13:27|932|2024-01-19T07:13:27|932|0|2024-01-19|2024-01-19
1665|20|||https://doi.org/10.1371/journal.pcbi.1011714||1059|396|2024-01-19T07:13:27|932|2024-01-19T07:13:27|932|0|2024-01-19|2024-01-19
1666|10|16.01.2024|1|https://www.ladepeche.fr/2024/01/16/une-bacterie-gastrique-frequente-favoriserait-la-maladie-dalzheimer-11699284.php||1060|502|2024-01-19T07:18:03|84|2024-01-19T07:18:03|84|0|2024-01-19|2024-01-19
1667|20|||https://alz-journals.onlinelibrary.wiley.com/doi/10.1002/alz.13561||1060|488|2024-01-19T07:18:03|84|2024-01-19T07:18:03|84|0|2024-01-19|2024-01-19
1668|10|18.01.2023|4|https://www.food-safety.com/articles/9185-exposure-to-inorganic-arsenic-in-food-a-health-concern-for-europeans-says-efsa||1061|10|2024-01-19T07:57:33|932|2024-01-19T07:57:33|932|0|2024-01-19|2024-01-19
1669|20|||https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2024.8488||1061|105|2024-01-19T07:57:33|932|2024-01-19T07:57:33|932|0|2024-01-19|2024-01-19
1670|10|18.01.2024|3|https://medicalxpress.com/news/2024-01-wheat-diet-exacerbate-multiple-sclerosis.html||1062|375|2024-01-19T08:27:17|932|2024-01-19T08:27:17|932|0|2024-01-19|2024-01-19
1671|20|||https://doi.org/10.1136/gutjnl-2023-329562||1062|66|2024-01-19T08:27:17|932|2024-01-19T08:27:17|932|0|2024-01-19|2024-01-19
1672|10|21.01.2024|17|https://www.mdpi.com/2304-8158/13/2/339||1063|22|2024-01-22T07:23:43|84|2024-01-22T07:23:43|84|0|2024-01-22|2024-01-22
1673|10|16.02.2024|34|https://www.sciencedirect.com/science/article/pii/S0362028X24000115||1064|100|2024-01-22T07:28:55|84|2024-01-22T07:28:55|84|0|2024-01-22|2024-01-22
1674|10|19.01.2024|23|https://www.sciencedirect.com/science/article/pii/S0362028X24000139||1065|100|2024-01-22T07:43:27|84|2024-01-22T07:43:27|84|0|2024-01-22|2024-01-22
1675|10|19.01.2024|10|https://www.sciencedirect.com/science/article/abs/pii/S0956713524000288||1066|102|2024-01-22T07:51:30|84|2024-01-22T07:51:30|84|0|2024-01-22|2024-01-22
1676|10|20.01.2024|1|https://kswfoodmicro.com/2024/01/20/research-vibrio-metschnikovii-as-an-emergent-pathogen-analyses-of-phylogeny-and-o-antigen-and-identification-of-possible-virulence-characteristics/||1067|20|2024-01-22T08:13:47|932|2024-01-22T08:13:47|932|0|2024-01-22|2024-01-22
1677|20|||https://doi.org/10.1080/22221751.2023.2252522||1067|503|2024-01-22T08:13:47|932|2024-01-22T08:13:47|932|0|2024-01-22|2024-01-22
1678|10|19.01.2024|1|https://kswfoodmicro.com/2024/01/19/efsa-research-persistence-of-microbiological-hazards-in-food-and-feed-production-and-processing-environments/||1068|20|2024-01-22T08:20:43|932|2024-01-22T08:20:43|932|0|2024-01-22|2024-01-22
1679|20|||https://doi.org/10.2903/j.efsa.2024.8521||1068|105|2024-01-22T08:20:43|932|2024-01-22T08:20:43|932|0|2024-01-22|2024-01-22
1680|10|20.01.2024|12|https://www.nature.com/articles/s41538-023-00241-y||1069|179|2024-01-22T09:01:53|84|2024-01-22T09:01:53|84|0|2024-01-22|2024-01-22
1681|10|19.01.2024|10|https://doi.org/10.1016/j.foodchem.2024.138468||1070|75|2024-01-22T09:07:36|932|2024-01-22T09:07:36|932|0|2024-01-22|2024-01-22
1682|10|19.01.2024|5|https://www.medicalnewstoday.com/articles/drinking-fruit-juice-daily-may-lead-to-weight-gain-particularly-in-children||1071|60|2024-01-22T09:23:02|932|2024-01-22T09:23:02|932|0|2024-01-22|2024-01-22
1683|20|||https://jamanetwork.com/journals/jamapediatrics/fullarticle/2813987?guestAccessKey=872103a6-f1eb-4ab3-82cb-f7336d108823&utm_source=For_The_Media&utm_medium=referral&utm_campaign=ftm_links&utm_content=tfl&utm_term=011624||1071|222|2024-01-22T09:23:02|932|2024-01-22T09:23:02|932|0|2024-01-22|2024-01-22
1684|10|17.11.2023|1|https://www.bfr-akademie.de/deutsch/archiv/2023/szl2023.html||1072|56|2024-01-22T09:36:15|932|2024-01-22T09:36:15|932|0|2024-01-22|2024-01-22
1685|20|||https://www.bfr-akademie.de/media/wysiwyg/2023/SZL2023/vibrio-and-aeromonas-in-fresh-water-a-focus-on-v-cholerae-and-a-salmonicida-two-zoonotic-pathogens.pdf||1072|116|2024-01-22T09:36:15|932|2024-01-22T09:36:15|932|0|2024-01-22|2024-01-22
1686|10|17.11.2023|1|https://www.bfr-akademie.de/deutsch/archiv/2023/szl2023.html||1073|56|2024-01-22T09:44:27|932|2024-01-22T09:44:27|932|0|2024-01-22|2024-01-22
1687|20|||https://www.bfr-akademie.de/media/wysiwyg/2023/SZL2023/Abstractband_Zoonosen2023.pdf||1073|56|2024-01-22T09:44:27|932|2024-01-22T09:44:27|932|0|2024-01-22|2024-01-22
1688|10|18.01.2024|21|https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1011714||1074|396|2024-01-23T06:45:48|84|2024-01-23T06:45:48|84|0|2024-01-23|2024-01-23
1689|10|16.02.2024|10|https://www.sciencedirect.com/science/article/pii/S0168160523004713?via%3Dihub||1075|11|2024-01-23T06:58:07|84|2024-01-23T06:58:07|84|0|2024-01-23|2024-01-23
1690|10|15.02.2024|10|https://www.sciencedirect.com/science/article/pii/S0269749123022352?via%3Dihub#sec3||1076|205|2024-01-23T07:29:34|84|2024-01-23T07:29:34|84|0|2024-01-23|2024-01-23
1691|10|23.01.2024|1|https://naturalsociety.com/discovered-dirty-little-secret-almonds/||1077|504|2024-01-23T07:54:49|84|2024-01-23T07:54:49|84|0|2024-01-23|2024-01-23
1692|30|||https://object.gever.admin.ch:443/web/?ObjectToOpenID=%24ActaNovaDocument%7CD59E14C6-5D48-4804-A49F-28FDD29A7CE5&TenantID=181&OpenContentOfProperty=UnifiedIDocument|Letter of citizen |1077||2024-01-23T07:54:49|84|2024-01-23T07:54:49|84|0|2024-01-23|2024-01-23
1693|30|||https://www.cdc.gov/niosh/docs/89-111/|CDC  - Carcinogenic Effects of Exposure to Propylene Oxide|1077||2024-01-23T07:54:49|84|2024-01-23T07:54:49|84|0|2024-01-23|2024-01-23
1694|10|23.01.2024|2|https://www.eurasiareview.com/23012024-salad-in-space-new-study-says-its-not-a-healthy-choice/||1078|505|2024-01-23T08:03:25|932|2024-01-23T08:03:25|932|0|2024-01-23|2024-01-23
1695|20|||https://doi.org/10.1038/s41598-024-51573-y||1078|323|2024-01-23T08:03:25|932|2024-01-23T08:03:25|932|0|2024-01-23|2024-01-23
1696|10|23.01.2024|10|https://pubmed.ncbi.nlm.nih.gov/38253831/||1079|429|2024-01-24T08:13:25|84|2024-01-24T08:13:25|84|0|2024-01-24|2024-01-24
1697|10|23.01.2024|10|https://pubmed.ncbi.nlm.nih.gov/38258385/||1080|461|2024-01-24T08:19:29|84|2024-01-24T08:19:29|84|0|2024-01-24|2024-01-24
1698|10|23.01.2024|10|https://pubmed.ncbi.nlm.nih.gov/38253647/||1081|323|2024-01-24T08:27:01|84|2024-01-24T08:27:01|84|0|2024-01-24|2024-01-24
1699|10|23.01.2024|2|https://kswfoodmicro.com/2024/01/23/research-shiga-toxin-producing-escherichia-coli-stec-in-meat-and-leafy-greens-available-in-the-swedish-retail-market-occurrence-and-diversity-of-stx-subtypes-and-sero/||1082|20|2024-01-24T08:38:50|84|2024-01-24T08:38:50|84|0|2024-01-24|2024-01-24
1700|20|||https://www.sciencedirect.com/science/article/pii/S016816052300363X||1082|11|2024-01-24T08:38:50|84|2024-01-24T08:38:50|84|0|2024-01-24|2024-01-24
1701|10|23.01.2024|2|https://www.fooddive.com/news/monster-energy-hard-tea-nasty-beast-unleashed-alcohol-category-canarchy/705325/||1083|264|2024-01-25T06:55:27|932|2024-01-25T06:55:27|932|0|2024-01-25|2024-01-25
1702|10|24.01.2024|15|https://doi.org/10.1016/j.jfp.2024.100230||1084|100|2024-01-25T07:56:51|932|2024-01-25T07:56:51|932|0|2024-01-25|2024-01-25
1703|10|23.01.2024|2|https://www.eurekalert.org/news-releases/1032074||1085|19|2024-01-25T08:58:44|932|2024-01-25T08:58:44|932|0|2024-01-25|2024-01-25
1704|20|||https://doi.org/10.1016/j.watbs.2023.100232||1085|506|2024-01-25T08:58:44|932|2024-01-25T08:58:44|932|0|2024-01-25|2024-01-25
1705|10|23.01.2024|10|https://doi.org/10.1016/j.foodcont.2024.110310||1086|102|2024-01-25T09:09:34|932|2024-01-25T09:09:34|932|0|2024-01-25|2024-01-25
1706|10|23.01.2024|10|https://doi.org/10.1016/j.foodcont.2024.110334||1087|102|2024-01-25T12:03:27|932|2024-01-25T12:03:27|932|0|2024-01-25|2024-01-25
1707|10|23.01.2024|35|https://doi.org/10.1016/j.ijfoodmicro.2024.110605||1088|11|2024-01-25T12:10:44|932|2024-01-25T12:10:44|932|0|2024-01-25|2024-01-25
1708|10|23.01.2024|8| https://doi.org/10.3390/foods13030367||1089|22|2024-01-25T12:18:05|932|2024-01-25T12:18:05|932|0|2024-01-25|2024-01-25
1709|10|25.01.2024|10|https://www.sciencedirect.com/science/article/abs/pii/S0168160524000187||1090|11|2024-01-26T06:40:23|84|2024-01-26T06:40:23|84|0|2024-01-26|2024-01-26
1710|10|25.01.2024|68|https://www.sciencedirect.com/science/article/pii/S0168160524000266||1091|11|2024-01-26T06:47:47|84|2024-01-26T06:47:47|84|0|2024-01-26|2024-01-26
1711|10|25.01.2024|10|https://pubmed.ncbi.nlm.nih.gov/38270906/||1092|419|2024-01-26T07:43:13|84|2024-01-26T07:43:13|84|0|2024-01-26|2024-01-26
1712|10|25.01.2024|2|https://www.foodsafetynews.com/2024/01/dutch-agency-probes-extraintestinal-infections-and-food-link/||1093|18|2024-01-26T07:57:52|84|2024-01-26T07:57:52|84|0|2024-01-26|2024-01-26
1713|20|||https://www.rivm.nl/bibliotheek/rapporten/2023-0420.pdf||1093|507|2024-01-26T07:57:52|84|2024-01-26T07:57:52|84|0|2024-01-26|2024-01-26
1714|10|25.01.2024|2|https://www.oekotest.de/essen-trinken/Abnehmshakes-im-Test-11-von-17-Diaetshakes-fallen-durch_14372_1.html||1094|228|2024-01-26T08:03:49|84|2024-01-26T08:03:49|84|0|2024-01-26|2024-01-26
1715|10|26.01.2024|2|https://news.umich.edu/heavy-metals-are-toxic-to-ovaries-may-lead-to-earlier-menopause/||1095|42|2024-01-26T09:22:04|932|2024-01-26T09:22:04|932|0|2024-01-26|2024-01-26
1716|20|||https://doi.org/10.1210/clinem/dgad756||1095|212|2024-01-26T09:22:04|932|2024-01-26T09:22:04|932|0|2024-01-26|2024-01-26
1717|10|24.01.2024|3|https://www.medicalnewstoday.com/articles/vegan-diets-may-raise-risk-of-preeclampsia-and-low-birth-weight-study-says#Details-from-the-study-on-vegan-diets-and-pregnancy||1096|60|2024-01-26T10:27:50|932|2024-01-26T10:27:50|932|0|2024-01-26|2024-01-26
1718|20||| https://doi.org/10.1111/aogs.14778||1096|508|2024-01-26T10:27:50|932|2024-01-26T10:27:50|932|0|2024-01-26|2024-01-26
1719|10|27.01.2024|10|https://www.sciencedirect.com/science/article/abs/pii/S0956713524000483||1097|102|2024-01-29T06:50:07|84|2024-01-29T06:50:07|84|0|2024-01-29|2024-01-29
1720|10|02.2024|3|https://wwwnc.cdc.gov/eid/article/30/2/23-1527_article?ACSTrackingID=USCDC_343-DM120807&ACSTrackingLabel=Parasites%20Articles%20in%20the%20February%202024%20Emerging%20Infectious%20Diseases%20Journal&deliveryName=USCDC_343-DM120807||1098|34|2024-01-29T07:40:23|84|2024-01-29T07:40:23|84|0|2024-01-29|2024-01-29
1721|10|11.2023|3|https://www.cdc.gov/listeria/outbreaks/peaches-11-23/index.html?ACSTrackingID=DM120872&ACSTrackingLabel=ZOHU%20Call%20One%20Health%20News%20from%20CDC%2C%20January%202024&deliveryName=DM120872||1099|37|2024-01-29T07:48:43|84|2024-01-29T07:48:43|84|0|2024-01-29|2024-01-29
1722|10|29.01.2024|2|https://theconversation.com/popularly-known-as-gas-station-heroin-tianeptine-is-being-sold-as-a-dietary-supplement-with-deadly-outcomes-221379||1100|12|2024-01-30T07:01:32|84|2024-01-30T07:01:32|84|0|2024-01-30|2024-01-30
1723|20|||https://www.fda.gov/drugs/drug-safety-and-availability/fda-warns-consumers-not-purchase-or-use-neptunes-fix-or-any-tianeptine-product-due-serious-risks||1100|16|2024-01-30T07:01:32|84|2024-01-30T07:01:32|84|0|2024-01-30|2024-01-30
1724|30|||https://www.webmd.com/vitamins/ai/ingredientmono-1587/tianeptine|Tianeptine - Uses, Side Effects, and More|1100||2024-01-30T07:01:32|84|2024-01-30T07:01:32|84|0|2024-01-30|2024-01-30
1725|10|25.01.2024|10|https://academic.oup.com/jcem/advance-article-abstract/doi/10.1210/clinem/dgad756/7582943?login=true||1101|212|2024-01-30T07:12:32|84|2024-01-30T07:12:32|84|0|2024-01-30|2024-01-30
1726|10|29.01.2024|2|https://www.eurekalert.org/news-releases/1032720||1102|19|2024-01-30T08:19:20|932|2024-01-30T08:19:20|932|0|2024-01-30|2024-01-30
1727|20|||https://journals.sagepub.com/doi/10.1177/10497323231221666||1102|509|2024-01-30T08:19:20|932|2024-01-30T08:19:20|932|0|2024-01-30|2024-01-30
1728|10|25.01.2024|3|https://www.nbcnews.com/health/health-news/stanley-cups-contain-lead-pose-risk-lead-poisoning-experts-weigh-rcna135584||1103|391|2024-01-31T07:35:10|84|2024-01-31T07:35:10|84|0|2024-01-31|2024-01-31
1729|20|||https://www.cdc.gov/nceh/lead/news/lead-poisoning-outbreak-linked-to-cinnamon-applesauce-pouches.html?ACSTrackingID=USCDC_485-DM121174&ACSTrackingLabel=Food%20Safety%20Updates%20From%20CDC&deliveryName=USCDC_485-DM121174||996|37|2024-01-31T07:44:51|84|2024-01-31T07:44:51|84|0|2024-01-31|2024-01-31
1730|10|30.01.2024|2|https://www.sciencedaily.com/releases/2024/01/240130133537.htm||1104|146|2024-01-31T08:20:14|932|2024-01-31T08:20:14|932|0|2024-01-31|2024-01-31
1731|20|||https://doi.org/10.1038/s41591-023-02761-2||1104|232|2024-01-31T08:20:14|932|2024-01-31T08:20:14|932|0|2024-01-31|2024-01-31
1732|10|30.01.2024|3|https://www.food-safety.com/articles/9165-a-2021-global-foodborne-illness-outbreak-exemplifies-importance-of-international-coordination-in-investigations||1105|10|2024-01-31T16:11:42|932|2024-01-31T16:11:42|932|0|2024-01-31|2024-01-31
1733|20|||https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2024.29.1.2300273||1105|68|2024-01-31T16:11:42|932|2024-01-31T16:11:42|932|0|2024-01-31|2024-01-31
1734|10|31.01.2024|10|https://pubmed.ncbi.nlm.nih.gov/38294189/||1106|368|2024-02-01T07:59:31|84|2024-02-01T07:59:31|84|0|2024-02-01|2024-02-01
1735|10|01.02.2024|10|https://www.emerald.com/insight/publication/issn/0007-070X||1107|510|2024-02-01T08:20:32|84|2024-02-01T08:20:32|84|0|2024-02-01|2024-02-01
1736|10|31.01.2024|2|https://www.food-safety.com/articles/9170-foodborne-illness-causing-bacillus-strains-common-in-plant-based-dairy-ingredients-study-finds||1108|10|2024-02-01T08:38:54|84|2024-02-01T08:38:54|84|0|2024-02-01|2024-02-01
1737|20|||https://www.sciencedirect.com/science/article/pii/S0168160523003082?via%3Dihub||1108|11|2024-02-01T08:38:54|84|2024-02-01T08:38:54|84|0|2024-02-01|2024-02-01
1738|10|31.01.2024|5|https://www.food-safety.com/articles/9170-foodborne-illness-causing-bacillus-strains-common-in-plant-based-dairy-ingredients-study-finds||1109|18|2024-02-01T08:41:57|932|2024-02-01T08:41:57|932|0|2024-02-01|2024-02-01
1739|20|||https://doi.org/10.1016/j.ijfoodmicro.2023.110392||1109|11|2024-02-01T08:41:57|932|2024-02-01T08:41:57|932|0|2024-02-01|2024-02-01
1740|10|30.01.2024|2|https://www.zh.ch/de/news-uebersicht/mitteilungen/2024/gesundheit/lebensmittel/safran---kurkuma---verfaelschte-gewuerze-auch-im-kanton-zuerich.html||1110|151|2024-02-01T08:57:56|84|2024-02-01T08:57:56|84|0|2024-02-01|2024-02-01
